Date,Open,High,Low,Close,Volume
1999-07-29,48.356,48.7544,47.7439,48.2218,30743585
1999-07-30,48.4342,48.9628,47.9116,47.986,25824292
1999-08-02,48.0613,49.0155,47.6668,47.849,22745076
1999-08-03,48.5046,48.5125,46.8407,47.5385,30679015
1999-08-04,47.5425,47.8949,46.6429,46.6799,31202103
1999-08-05,46.6838,47.4193,45.5709,47.4193,44099899
1999-08-06,47.0822,47.9556,46.5754,46.9102,29232082
1999-08-09,47.0813,47.2106,46.2141,46.3078,18832599
1999-08-10,46.1837,46.5186,44.8837,45.8959,39549388
1999-08-11,46.7086,47.4751,46.0006,47.3928,30908394
1999-08-12,47.5824,47.8989,46.7358,46.8397,29995860
1999-08-13,47.8254,48.9392,47.7429,48.8835,33830995
1999-08-16,48.8553,49.4356,48.538,49.2703,27059859
1999-08-17,49.7041,49.7578,48.6202,49.517,26910819
1999-08-18,49.2849,49.894,48.78,48.9658,16594523
1999-08-19,48.5125,48.8563,48.0661,48.3774,23962283
1999-08-20,48.4294,49.1449,48.1592,49.1449,16327303
1999-08-23,49.5982,50.7102,49.4816,50.7102,22769192
1999-08-24,50.3403,51.61,50.2422,51.0566,32769508
1999-08-25,51.3769,52.3579,50.8169,52.1423,26776809
1999-08-26,52.1357,52.3264,51.192,51.269,23007931
1999-08-27,51.6529,51.6578,50.6289,50.7631,22730711
1999-08-30,50.9746,51.1351,49.9144,50.0475,23924014
1999-08-31,50.3902,50.9178,49.2791,50.5996,34419761
1999-09-01,50.9198,51.3985,50.6016,50.9656,25363885
1999-09-02,50.0221,51.0556,49.9144,50.7886,34402058
1999-09-03,52.2462,53.1408,52.0603,53.1203,33487354
1999-09-07,53.0166,53.5482,52.8091,52.8884,21250416
1999-09-08,52.5603,53.0921,51.7402,52.161,33743389
1999-09-09,52.1875,53.0353,51.9281,52.9031,29908186
1999-09-10,53.6293,54.0425,53.0147,53.5208,24180827
1999-09-13,53.4658,53.5756,52.5937,52.8787,17079736
1999-09-14,52.6683,53.5374,52.5603,53.1645,23644473
1999-09-15,53.8321,53.8321,52.0895,52.1423,37966832
1999-09-16,52.116,52.5937,51.0372,52.116,36257671
1999-09-17,52.5867,53.7792,52.5085,53.6744,34221979
1999-09-20,53.8407,54.0532,53.4414,53.8065,14594346
1999-09-21,53.3338,53.4385,52.3626,52.5125,28933695
1999-09-22,52.5858,53.3387,51.9505,53.0654,29352067
1999-09-23,53.6254,53.7294,50.5564,50.8659,46628527
1999-09-24,50.5505,51.138,49.7041,50.9395,55600185
1999-09-27,51.6637,52.0396,51.138,51.2977,29741694
1999-09-28,51.0324,51.7145,49.9379,51.5307,48648152
1999-09-29,51.5287,51.9035,50.4909,50.4909,36700919
1999-09-30,50.9786,51.558,50.3432,51.0275,41525582
1999-10-01,50.3393,51.0471,49.8086,51.0471,46253838
1999-10-04,51.3172,52.3765,51.0226,52.1893,29332961
1999-10-05,52.3793,53.2035,51.4512,52.5642,46061999
1999-10-06,52.8874,53.6999,52.0838,53.6205,45049641
1999-10-07,53.9172,54.1775,53.096,53.4943,51928658
1999-10-08,53.282,54.205,52.5632,54.057,53131842
1999-10-11,54.205,54.8443,54.0748,54.8169,30704282
1999-10-12,54.6308,55.0655,53.4071,53.5676,47614227
1999-10-13,52.9687,53.606,51.7733,51.9838,53238626
1999-10-14,52.1639,52.6713,51.3182,52.3069,52205174
1999-10-15,50.9726,51.7136,50.4517,50.7631,79508182
1999-10-18,50.812,50.9989,48.6749,50.1191,58302865
1999-10-19,50.6721,50.9246,49.5463,50.396,62878057
1999-10-20,51.1675,52.3481,50.6605,51.9311,53042796
1999-10-21,51.0862,52.7806,50.7142,52.7806,52967559
1999-10-22,53.0862,53.6254,52.3519,52.538,39134747
1999-10-25,52.2991,53.1427,52.0858,52.5642,32684337
1999-10-26,53.2075,53.4983,52.0396,52.1423,31943465
1999-10-27,52.0152,52.2521,51.2496,52.0652,35912701
1999-10-28,52.8827,54.0475,52.4027,53.8596,33271551
1999-10-29,55.1076,56.1706,54.9245,55.7448,44819865
1999-11-01,55.742,56.4036,55.3797,55.4521,22839717
1999-11-02,55.7439,56.4361,55.2759,55.4854,30276769
1999-11-03,56.2765,56.9108,56.1198,56.5916,44235704
1999-11-04,57.3814,57.4934,56.615,57.2278,47294265
1999-11-05,58.3976,58.6925,57.8154,57.8154,35699441
1999-11-08,58.0267,59.1819,57.8377,58.9773,25691213
1999-11-09,59.449,59.5549,58.0738,58.5779,34513500
1999-11-10,58.6051,59.8475,58.3379,59.3455,39068820
1999-11-11,59.9876,60.4916,59.454,60.4114,43644090
1999-11-12,60.7227,61.2544,58.8157,61.205,67578438
1999-11-15,61.2524,61.4618,60.7765,61.0761,25736588
1999-11-17,62.6326,62.8999,61.4638,61.7847,51152582
1999-11-18,62.2078,63.675,61.8386,63.675,41846486
1999-11-19,63.4009,64.3546,63.1661,64.249,42318264
1999-11-22,64.3819,65.7044,63.263,63.263,44449298
1999-11-23,64.8068,64.8595,62.9488,63.5596,56728160
1999-11-24,63.7516,65.9157,63.0889,65.6603,43915992
1999-11-26,66.4699,66.7882,65.5977,65.8669,18979038
1999-11-29,65.7309,66.2889,64.6993,64.7754,48325859
1999-11-30,64.9213,65.0241,62.3184,62.3184,55909593
1999-12-01,63.0055,63.9874,62.5298,63.6662,54741320
1999-12-02,63.9071,65.816,63.869,65.6869,40642316
1999-12-03,67.2405,67.9854,66.8956,67.0799,50590290
1999-12-06,67.344,68.2506,66.7148,67.6937,37785948
1999-12-07,67.9091,68.1714,66.8411,67.6937,55191393
1999-12-08,67.7131,68.2428,66.7148,66.8753,46146891
1999-12-09,67.822,68.1946,65.4881,67.1854,67104766
1999-12-10,67.7494,67.993,66.243,67.7494,48186802
1999-12-13,67.5223,68.9623,67.2188,68.6715,38234465
1999-12-14,68.463,68.8605,66.979,67.4284,65484655
1999-12-15,66.6628,68.733,66.0814,68.733,75004796
1999-12-16,69.625,70.5785,69.3058,70.421,64213833
1999-12-17,71.6407,71.9577,70.7301,71.0287,56363656
1999-12-20,71.5594,72.2762,70.9505,71.9577,36310377
1999-12-21,72.1759,75.8334,71.7612,75.8334,61338946
1999-12-22,75.6199,75.7258,74.1359,75.5917,52634000
1999-12-23,76.1926,76.9426,75.4614,76.4951,41382838
1999-12-27,76.5695,76.596,74.5256,76.041,45486692
1999-12-28,76.096,76.7301,75.0934,75.5641,36200207
1999-12-29,76.3045,78.4246,76.1974,78.4246,38952744
1999-12-30,79.3769,79.482,77.5758,77.5758,51631281
1999-12-31,78.5312,79.0081,77.4681,77.4681,34121951
2000-01-03,81.5542,81.5542,76.9426,80.3374,85733151
2000-01-04,78.0035,79.2782,74.5636,74.8204,79697755
2000-01-05,74.1828,75.9899,71.4251,72.9132,100248582
2000-01-06,73.6612,74.6147,67.6193,67.911,87594511
2000-01-07,70.3211,76.3064,69.945,76.3064,66374888
2000-01-10,77.154,79.6445,76.2533,78.4246,70003883
2000-01-11,77.7891,78.7418,73.7636,74.6118,76775243
2000-01-12,75.4554,75.6553,72.9122,72.9682,68529761
2000-01-13,75.03,77.5739,73.8294,77.3586,59366386
2000-01-14,78.8456,79.3769,77.9988,79.1664,51658477
2000-01-18,78.0585,80.0731,77.5287,79.5923,39516268
2000-01-19,79.2626,81.3889,78.362,81.3889,44835668
2000-01-20,80.9687,82.1376,79.709,80.6007,61230558
2000-01-21,81.8166,81.8705,80.5967,81.6044,44108248
2000-01-24,82.6144,82.7661,77.1276,77.6854,66853767
2000-01-25,77.8872,79.7903,75.7952,78.8416,78501679
2000-01-26,79.0648,79.1186,75.4623,75.671,54478725
2000-01-27,77.7862,78.4206,74.2888,76.7809,72515682
2000-01-28,76.3045,76.7017,71.8511,72.9132,83304507
2000-01-31,72.8047,76.3015,70.789,76.041,84960171
2000-02-01,75.9116,78.4276,74.9877,78.0849,62315201
2000-02-02,78.2171,80.3129,78.0849,78.7437,61729541
2000-02-03,79.9643,81.9242,78.2386,81.8195,72134305
2000-02-04,82.2415,83.2907,81.5787,82.3725,62841951
2000-02-07,82.4557,83.6217,81.6079,83.5181,41895504
2000-02-08,84.2522,87.2194,84.2522,87.0091,51896236
2000-02-09,86.5338,86.6485,83.7245,83.9368,64301119
2000-02-10,84.6309,86.7005,83.5628,86.7005,62135610
2000-02-11,86.5338,86.5338,83.0872,84.679,58681929
2000-02-14,84.771,84.7795,82.8749,84.5683,53819904
2000-02-15,83.89,85.3173,81.2929,85.1859,72116598
2000-02-16,84.7035,86.2178,84.2014,84.7825,59706291
2000-02-17,85.7929,87.5422,84.4685,86.5897,70955350
2000-02-18,87.0111,87.3269,83.4612,83.4612,59612869
2000-02-22,83.9349,84.7297,81.6014,83.7226,87817809
2000-02-23,84.5106,89.0175,84.0633,88.3841,75892264
2000-02-24,88.9187,90.5554,86.4771,90.291,115277129
2000-02-25,90.0308,91.1447,88.0678,88.2326,76941929
2000-02-28,87.5422,89.6098,85.2115,88.1756,90146960
2000-02-29,89.6605,90.8019,88.9754,90.5123,56562561
2000-03-01,90.9341,92.0492,90.2938,91.2506,57718261
2000-03-02,91.6146,91.7154,88.8071,89.1301,77233149
2000-03-03,91.5597,94.2139,90.7142,94.1579,75528864
2000-03-06,94.7344,95.9777,93.4669,94.9008,54890635
2000-03-07,96.4995,96.5503,92.2031,93.4669,93109259
2000-03-08,94.1088,94.9664,90.1109,94.3271,102642338
2000-03-09,94.2979,97.9119,92.5004,97.491,71006222
2000-03-10,97.3813,98.7249,96.2255,97.0928,70182200
2000-03-13,93.2701,96.7804,92.8773,94.5338,88561155
2000-03-14,95.6008,96.1126,89.0215,91.0352,92251072
2000-03-15,90.2919,90.7172,86.3734,87.2214,120782777
2000-03-16,89.3377,92.6329,85.6275,92.1933,130414569
2000-03-17,91.5597,94.1579,91.5079,93.9366,74127634
2000-03-20,94.1088,94.5338,90.0837,91.3072,24965963
2000-03-21,89.97,94.9008,87.8008,94.7344,39436918
2000-03-22,96.2255,98.333,94.2139,96.6631,28743647
2000-03-23,97.083,99.8201,96.2733,98.3624,22677606
2000-03-24,99.5963,102.191,97.5106,99.664,26022217
2000-03-27,100.037,101.327,99.2912,99.8201,13861651
2000-03-28,99.1655,99.8691,95.9004,97.2837,21627294
2000-03-29,97.7946,97.8532,93.2701,93.2701,32069872
2000-03-30,90.9244,95.6008,87.7508,90.9244,49926354
2000-03-31,91.6801,93.7927,88.1746,92.8501,36975406
2000-04-03,91.3718,92.5201,85.4201,87.2732,37214127
2000-04-04,87.8525,88.1217,74.8711,86.4243,78097554
2000-04-05,82.6613,88.1198,81.6014,84.8826,44387126
2000-04-06,86.7866,88.0589,84.5683,86.8981,35974891
2000-04-07,88.2765,91.0254,87.0042,90.3931,24351684
2000-04-10,91.2406,91.2974,84.1424,84.8826,31833138
2000-04-11,82.3364,86.0514,80.589,82.8739,40690254
2000-04-12,82.7651,83.7294,76.5197,78.0035,41072715
2000-04-13,78.6869,81.3926,74.6118,74.6118,54645269
2000-04-14,72.9691,75.0365,66.1341,68.142,71769779
2000-04-17,66.1509,76.3074,66.1341,75.989,65338914
2000-04-18,75.8666,78.8506,74.0763,78.0035,42766958
2000-04-19,78.4266,79.3749,75.5113,75.6169,33122188
2000-04-20,76.6224,77.1295,72.9682,73.9772,25069695
